通知人,标题,日期,详情链接,附件名,附件下载次数,附件链接码
【计划科】,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示,2024-03-13,https://jwch.fzu.edu.cn/info/1038/13310.htm,无附件,0,无
【综合科】,关于召开2023-2024学年春季学期期初本科教育教学工作会议的通知,2024-03-13,https://jwch.fzu.edu.cn/content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13309,无附件,0,无
【实践科】,关于转发《关于邀请省内高校大学生参与2024数字中国创新大赛的函》的通知,2024-03-12,https://jwch.fzu.edu.cn/info/1039/13308.htm,附件：数字中国建设峰会组委会秘书处关于商请邀请省内高校学生参与2024数字中国创新大赛的函.pdf,1649,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583438
【教学运行】,关于2023-2024学年第二学期重新学习选课、缴费的通知,2024-03-11,https://jwch.fzu.edu.cn/info/1036/13306.htm,无附件,0,无
【计划科】,关于2023-2024学年第二学期爱课程平台参加通识教育选修课学习的重要提示,2024-03-11,https://jwch.fzu.edu.cn/info/1038/13305.htm,无附件,0,无
【质量办】,关于组织教师参加第四届福建省教师教学创新大赛产教融合赛道的通知,2024-03-06,https://jwch.fzu.edu.cn/info/1040/13301.htm,附件2 福州大学教师教学创新大赛产教融合赛道 学院推荐名单汇总表.docx; 附件1 关于举办第第四届全国高校教师教学创新大赛产教融合赛道赛事的通知.pdf,928; 1806,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581598; https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581597
【实践科】,关于参加2024年（第十届）全国大学生统计建模大赛的通知,2024-03-05,https://jwch.fzu.edu.cn/info/1039/13296.htm,无附件,0,无
【实践科】,关于做好第三十期本科生科研训练计划项目立项申报工作的通知,2024-03-05,https://jwch.fzu.edu.cn/info/1039/13294.htm,第30期SRTP附件.zip,4060,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581442
【计划科】,关于公布2023-2024学年第二学期通选课取消开课名单的通知,2024-03-04,https://jwch.fzu.edu.cn/info/1038/13293.htm,无附件,0,无
【综合科】,关于2023-2024学年第二学期本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,2024-02-29,https://jwch.fzu.edu.cn/info/1035/13280.htm,无附件,0,无
【教学运行】,关于做好2024年3月退役复学学生转专业的通知,2024-02-27,https://jwch.fzu.edu.cn/info/1036/13284.htm,福州大学参军退伍复学后学生转专业审批表.doc; 福州大学本科生转专业管理实施办法（暂行）.docx,825; 1135,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580283; https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580282
【计划科】,关于通识教育选修课《国际化拔尖创新人才科研训练》宣讲会及选课的通知,2024-02-27,https://jwch.fzu.edu.cn/info/1038/13283.htm,附件1国际化拔尖创新人才科研训练具体课程清单.xlsx,3257,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580133
【实践科】,关于2024届本科毕业生创新创业实践与素质拓展学分认定工作的通知,2024-02-26,https://jwch.fzu.edu.cn/info/1039/13281.htm,福州大学本科生创新创业实践与素质拓展学分申报汇总表、申请表.doc,2810,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579917
